index,domain,subject,topic,problem,solution,answers,answer_type,unit,is_multiple_answer,language,level
3175,Mechanics and Thermodynamics,Statistical Mechanics,Bose-Einstein Statistics,"Blackbody radiation. Derive the relationship between the position of the peak spectral radiance, $\lambda_{\text{max}}$, and the temperature $T$.","Let $x = \lambda T$. The relationship between the position of the peak spectral radiance $\lambda_{\max}$ and the temperature $T$ is given by

\[
\lambda_{\max} T = x_{\max} \tag{5}
\]

where $x_{\max}$ is the solution of the following equation:

\[
\frac{\mathrm{d}}{\mathrm{~d} x}\left\{x^{5}\left[\exp\left(\frac{h c}{k x}\right)-1\right]\right\}=0 \tag{6}
\]

The solution to equation (6) is

\[
x_{\max} = \frac{h c}{4.9651 k} = 2.898 \times 10^{-3} \mathrm{~m} \cdot \mathrm{~K} \tag{7}
\]",\boxed{\lambda_{\max } T = 2.898 \times 10^{-3}},EQ,\mathrm{m \cdot K},False,EN,Math Derivation
3176,Mechanics and Thermodynamics,Statistical Mechanics,Maxwell-Boltzmann Statistics,"Derive the approximate expression for the electrical conductivity $\sigma$ of a degenerate electron gas. Assume the particle number density of the electron gas is $n$ electrons/cm, and use the effective collision time $\tau$ for electrons.","When the gas is in equilibrium at temperature \(T\), it follows the Maxwell velocity distribution law. The number of molecules within a unit volume with velocities between \(\boldsymbol{v}\) and \(\boldsymbol{v}+\mathrm{d} \boldsymbol{v}\) is given by:

\[
f(v) \mathrm{d} v=n\left(\frac{m}{2 \pi k T}\right)^{3 / 2} \exp \left(-\frac{m v^{2}}{2 k T}\right) \mathrm{d} v \tag{1}
\]

To calculate the number of collisions, consider the two types of molecules as elastic hard spheres with diameters \(d_{1}\) and \(d_{2}\). Using the center of a molecule of the first type as the sphere's center and a radius of \(d_{12}=(d_{1}+d_{2})/2\), the sphere surface is conceptualized. When two molecules collide, the center of the second type must be on this imaginary sphere, with \(v_{r}=v_{2}-v_{1}\) being the relative velocity of molecule 2 concerning molecule 1. In a time \(\mathrm{d} t\), for the second type of molecule to collide with the first within the solid angle element \(\mathrm{d} \Omega\) along the axis direction \(\boldsymbol{n}\), it must be located within a cylinder with base \(d_{12}^{2} \mathrm{d} \Omega\) and height \(v_{r} \cos \theta \mathrm{d} t\). The volume of this cylinder is:

\[
\mathrm{d} \tau=d_{12}^{2} v_{r} \cos \theta \mathrm{d} \Omega \mathrm{d} t \tag{2}
\]

Therefore, in time \(\mathrm{d} t\), the number of collisions within the solid angle element \(\mathrm{d} \Omega\) along the axis \(\boldsymbol{n}\) between a molecule 1 with speed \(\boldsymbol{v}_{1}\) and molecule 2 with speeds in the range \(\boldsymbol{v}_{2}\) to \(\boldsymbol{v}_{2}+\mathrm{d} \boldsymbol{v}_{2}\) is:

\[
f_{2}\left(\boldsymbol{v}_{2}\right) \mathrm{d} \boldsymbol{v}_{2} \mathrm{d} \tau = d_{12}^{2} v_{r} \cos \theta f_{2}\left(\boldsymbol{v}_{2}\right) \mathrm{d} \boldsymbol{v}_{2} \mathrm{d} \Omega \mathrm{d} t \tag{3}
\]

Thus, the average number of collisions in unit time between one molecule of the first type and all molecules of the second type is:

\[
\overline{\Theta_{12}} = \frac{1}{n_{1}} \iiint d_{12}^{2} v_{r} \cos \theta \cdot f_{1}\left(\boldsymbol{v}_{1}\right) f_{2}\left(\boldsymbol{v}_{2}\right) \mathrm{d} \boldsymbol{v}_{1} \mathrm{d} \boldsymbol{v}_{2} \mathrm{d} \Omega \tag{5}
\]

Completing the angular integration:

\[
\int \cos \theta \mathrm{d} \Omega = \int_{0}^{2 \pi} \mathrm{d} \varphi \cdot \int_{0}^{\pi} \cos \theta \sin \theta \mathrm{d} \theta = \pi \tag{6}
\]

We find:

\[
\overline{\Theta_{12}} = \pi n_{2} d_{12}^{2}\left(\frac{m_{1}}{2 \pi k T}\right)^{3/2}\left(\frac{m_{2}}{2 \pi k T}\right)^{3/2} \iint v_{r} \exp \left(-\frac{m_{1} v_{1}^{2}+m_{2} v_{2}^{2}}{2 k T}\right) \mathrm{d} \boldsymbol{v}_{1} \mathrm{d} \boldsymbol{v}_{2} \tag{7}
\]

Introducing the velocity of the center of mass:

\[
\boldsymbol{v}_{\mathrm{c}} = \frac{1}{m_{1}+m_{2}}\left(m_{1} \boldsymbol{v}_{1}+m_{2} \boldsymbol{v}_{2}\right) \tag{8}
\]

We have:

\[
\frac{1}{2} m_{1} v_{1}^{2}+\frac{1}{2} m_{2} v_{2}^{2}=\frac{1}{2} M v_{\mathrm{c}}^{2}+\frac{1}{2} \mu v_{r}^{2} \tag{9}
\]

And

\[
\mathrm{d} \boldsymbol{v}_{\mathrm{c}} \mathrm{d} \boldsymbol{v}_{r}=|J| \mathrm{d} \boldsymbol{v}_{1} \mathrm{d} \boldsymbol{v}_{2} \tag{10}
\]

where \(M=m_{1}+m_{2}\) is the total mass of the two molecules, and \(\mu=m_{1} m_{2} /(m_{1}+m_{2})\) is the reduced mass of the two molecules. The absolute value of the Jacobian determinant is:

\[
|J|= \left|\frac{\partial(\boldsymbol{v}_{\mathrm{c}}, \boldsymbol{v}_{r})}{\partial(\boldsymbol{v}_{1}, \boldsymbol{v}_{2})}\right|=1 \tag{11}
\]

Substituting these results into equation (7), we finally obtain the average frequency of collisions between a molecule of the first type and those of the second type:

\[
\overline{\Theta_{12}} = \pi n_{2} d_{12}^{2}\left(\frac{m_{1}}{2 \pi k T}\right)^{3/2}\left(\frac{m_{2}}{2 \pi k T}\right)^{3/2} \int \exp \left(-\frac{M v_{c}^{2}}{2 k T}\right) \mathrm{d} v_{\mathrm{c}} \cdot \int v_{r} \exp \left(-\frac{\mu v_{r}^{2}}{2 k T}\right) \mathrm{d} v_{r} = \pi n_{2} d_{12}^{2} \sqrt{\frac{8 k T}{\pi \mu}} = \pi n_{2} d_{12}^{2}\left(1+\frac{m_{1}}{m_{2}}\right)^{1/2} \overline{v_{1}} \tag{12}
\]

where \(\overline{v_{1}}=\sqrt{8 k T / \pi m_{1}}\) is the average speed of the first type of molecule, and \(n_{1}\) and \(n_{2}\) are the molecular number densities of the first and second types of gas molecules, respectively. For identical molecules, the average collision frequency is \(\Theta=\sqrt{2} n \pi d^{2} v\).",\boxed{\frac{e^2 n \tau}{m}},EX,,False,EN,
3178,Mechanics and Thermodynamics,Statistical Mechanics,Fermi-Dirac Statistics,"For a highly degenerate three-dimensional electron gas, determine the power $n$ of temperature in the leading term of the constant-volume heat capacity, providing a concise justification.","First, consider the integral

$$
I = \int_{0}^{\infty} \frac{f(\varepsilon) \mathrm{d} \varepsilon}{\mathrm{e}^{(\varepsilon-\mu) / k T} + 1} = \int_{-\mu / k T}^{\infty} \frac{f(\mu + k T z)}{\mathrm{e}^{z} + 1} k T \mathrm{d} z
$$

$$
\begin{aligned}
&= k T \int_{0}^{\mu / k T} \frac{f(\mu - k T z)}{\mathrm{e}^{-z} + 1} \mathrm{d} z + k T \int_{0}^{\infty} \frac{f(\mu + k T z)}{\mathrm{e}^{z} + 1} \mathrm{d} z \\
&= \int_{0}^{\mu} f(x) \mathrm{d} x - k T \int_{0}^{\mu / k T} \frac{f(\mu - k T z)}{\mathrm{e}^{z} + 1} \mathrm{d} z + k T \int_{0}^{\infty} \frac{f(\mu + k T z) \mathrm{d} z}{\mathrm{e}^{z} + 1}
\end{aligned}
$$

where we used $k T z = \varepsilon - \mu$. Since $\mu / k T \gg 1$, we can replace the upper limit of the second integral with $\infty$, giving

$$
\begin{aligned}
I &= \int_{0}^{\mu} f(x) \mathrm{d} x + k T \int_{0}^{\infty} \frac{f(\mu + k T z) - f(\mu - k T z)}{\mathrm{e}^{z} + 1} \mathrm{d} z \\
&= \int_{0}^{\mu} f(x) \mathrm{d} x + 2(k T)^{2} f^{\prime}(\mu) \int_{0}^{\infty} \frac{z \mathrm{d} z}{\mathrm{e}^{z} + 1} + \cdots, \quad f^{\prime}(\mu) = \frac{\mathrm{d} f(\mu)}{\mathrm{d} \mu}
\end{aligned}
$$

The density of states is proportional to $\varepsilon^{1/2}$, so let $f(\varepsilon) = \varepsilon^{3/2}$, then the internal energy $E \propto I$, and thus $c_{v} = \frac{\partial E}{\partial T} \approx T$, implying $n = 1$. In fact, at $T \approx 0 \mathrm{~K}$, due to the small thermal energy, only electrons in the transition band of width approximately $T$ at the Fermi surface are thermally excited to energy levels of about $k T$. Therefore, the part of the internal energy related to $T$ is $\bar{N} T \propto T^{2}$, which means $c_{\mathrm{v}} \propto T$.",\boxed{n = 1},EQ,,False,EN,Math Derivation
3179,Mechanics and Thermodynamics,Statistical Mechanics,Kinetic Theory of Gases,"Given that the molecular weights of argon and helium are $m_{\mathrm{A}}=40$ and $m_{\mathrm{He}}=4$, respectively, and their viscosity coefficients at standard state are $\eta_{\mathrm{A}}=21.0 \times 10^{-6} \, \mathrm{kg} \cdot \mathrm{s}^{-1} \cdot \mathrm{m}^{-1}$ and $\eta_{\mathrm{He}}=18.8 \times 10^{-6} \, \mathrm{kg} \cdot \mathrm{s}^{-1} \cdot \mathrm{m}^{-1}$, respectively. Find the ratio of the mean free path of argon to that of helium at standard state.","It is known that the viscosity coefficient of a gas is given by $\eta = \rho \bar{v} \bar{\lambda} / 3$, where the mass density $\rho = n m$, $n$ is the number density of particles, $m$ is the molecular mass, the average molecular speed $\bar{v} = \sqrt{8 k T / \pi m}$, and $\bar{\lambda}$ is the mean free path. Therefore, the ratio of the mean free paths of argon and helium at standard state is

\[
\frac{\bar{\lambda}_{\mathrm{A}}}{\bar{\lambda}_{\mathrm{He}}} = \left(\frac{m_{\mathrm{He}}}{m_{\mathrm{A}}}\right)^{1/2} \cdot \frac{\eta_{\mathrm{A}}}{\eta_{\mathrm{He}}} = 0.353 \tag{1}
\]",\boxed{0.353},NV,,False,EN,Laws Application
3180,Mechanics and Thermodynamics,Statistical Mechanics,Bose-Einstein Statistics,"Given \( g(j_{1}, j_{2}, j_{3}) = (j_{2} + 1)(j_{3} + 1) + \frac{m_{z} j_{3}(j_{3} + 1)}{2} \) (Equation 3), calculate \( g(j_{1}, 0, 0) \) and \( g(j_{1}, 1, 0) \).","From Equation (3), \( g(j_{1}, 0, 0) = 1 \). From Equation (3), \( g(j_{1}, 1, 0) = 2 \).","\boxed{1, 2}","NV, NV","None, None",True,EN,Knowledge Recall
3181,Mechanics and Thermodynamics,Statistical Mechanics,Bose-Einstein Statistics,"The cavity with a volume of \( V \) is filled with electromagnetic waves, and these waves obey the Planck distribution. Let \( u(\omega) \) represent the energy of photons per unit angular frequency, and \( \omega_i \) be the angular frequency at which \( u(\omega) \) reaches its maximum. If the volume undergoes adiabatic expansion to become \( 2V \), find the new angular frequency \( \omega_f \) at which \( u(\omega) \) reaches its maximum after the expansion.","Since the Planck distribution is given by \(\frac{1}{\mathrm{e}^{\hbar \omega / k T}-1}\), and the density of states for photons is

\[
D(\omega) \mathrm{d} \omega = a \omega^{2} \mathrm{~d} \omega,
\]

the angular frequency \( \omega \) at which \( u(\omega) \) is maximized is \( \omega = \gamma T \), where \( \gamma \) is a constant. On the other hand, from \(\mathrm{d} U = T \mathrm{~d} S - p \mathrm{~d} V\) and \( U = 3pV \), we get that when \(\mathrm{d} S = 0\), \( V^{4}p^{3} = \text{constant} \). Since the pressure \( p \propto T^{4} \), it follows that

\[
\begin{aligned}
VT^{3} &= \text{constant}, \\
T_{f} &= T_{i}\left(\frac{V_{i}}{V_{f}}\right)^{1/3} = \frac{T_{i}}{\sqrt[3]{2}}, \\
\omega_{f} &= \frac{\omega_{i}}{\sqrt[3]{2}}.
\end{aligned}
\]",\[\boxed{\frac{\omega_{i}}{\sqrt[3]{2}}}\],EX,,False,EN,Laws Application
3182,Mechanics and Thermodynamics,Statistical Mechanics,Maxwell-Boltzmann Statistics,"A string, with a length of \( l \), has its endpoints fixed. The distance between the endpoints is \( x \). A point mass \( m \) is attached at the midpoint of the string. The point mass rotates about an axis passing through the endpoints of the string and is in thermal contact with the environment. The environmental temperature is \( T \). Find the tension \( f \) in the string, and express it as a function of \( x \) and \( \frac{\mathrm{d} \theta}{\mathrm{d} t} \).","From the expression for kinetic energy, the tension \( f = -\frac{\partial E}{\partial x} \) in the string is

\[
f = \frac{m x}{4}\left(\frac{\mathrm{d} \theta}{\mathrm{d} t}\right)^2 \tag{2}
\]",\boxed{\frac{m x}{4}\left(\frac{\mathrm{d} \theta}{\mathrm{d} t}\right)^2},EX,,False,EN,Math Derivation
3183,Mechanics and Thermodynamics,Statistical Mechanics,Kinetic Theory of Gases,"Estimate the mean free path of protons in cosmic rays near sea level. Protons interact and scatter with nucleons of air molecules. The number density of atmospheric molecules near sea level is given by

$$
n=\frac{N}{V}=\frac{p}{kT}
$$

How is the mean free path $l$ of the protons related to the number density $n$ and the molecular cross-section $\sigma$? Here, $l=\bar{v} / \bar{z}, \bar{v}$ is the average velocity, $\bar{z}=\sigma \bar{u} n$ is the collision frequency, $\sigma=\pi d^{2}$ is the collision cross-section, and $d$ is the effective diameter of a molecule, with $\bar{u}=\sqrt{2} \bar{v}$ being the average relative velocity.","$$
l=\frac{1}{\sqrt{2} n \sigma}
$$",\boxed{\frac{1}{\sqrt{2} n \sigma}},EX,,False,EN,Math Derivation
3184,Mechanics and Thermodynamics,Statistical Mechanics,Kinetic Theory of Gases,"(3) At temperatures close to 2 K, does the ratio of the thermal conductivities of gases $^{3}\mathrm{He}$ and $^{4}\mathrm{He}$ exhibit any anomalies?","When the temperature approaches 2 K, $^{3}\mathrm{He}$ is in the liquid phase, and $^{4}\mathrm{He}$ is in the superfluid phase. The previously applicable two-body collision model is no longer valid, and the ratio of thermal conductivities will show a sudden change.",\boxed{Yes},TF,,False,EN,Laws Application
3185,Mechanics and Thermodynamics,Statistical Mechanics,Kinetic Theory of Gases,"The equation of state and the specific heat capacity at constant volume of an interacting atomic gas are given by the following expressions:

$$
\begin{aligned}
p(T, V) &= a T^{1/2} + b T^{3} + c V^{-2}, \\
c_{\mathrm{v}}(T, V) &= d T^{1/2} V + e T^{2} V + f T^{1/2}
\end{aligned}
$$

where $a \sim f$ are constants independent of $T$ and $V$.  
(2) Determine the relationships among the constants $a \sim f$ based on the fact that $U(T,V)$ is a state function.","(2) $\mathrm{d} U(T, V)$ must be an exact differential, which requires

$$
\begin{aligned}
\frac{\partial}{\partial V}\left(\frac{\partial U}{\partial T}\right)_{V} &= \frac{\partial}{\partial T}\left(\frac{\partial U}{\partial V}\right)_{T}, \\
d T^{1/2} + e T^{2} &= \left(\frac{1}{4} a T^{-1/2} - 6 b T^{2}\right)
\end{aligned}
$$

Therefore, $a = 0, d = 0, e = 6b$.","\boxed{a = 0, d = 0, e = 6b}","EQ, EQ, EQ",,True,EN,Math Derivation
3186,Mechanics and Thermodynamics,Statistical Mechanics,Kinetic Theory of Gases,"A gas consists of $N$ nearly independent particles, with particle kinetic energy $\varepsilon = a p^l$, where $p$ is the particle's momentum, and $a$ and $l$ are constants. The probability that a gas particle has a momentum magnitude between $p$ and $p+\mathrm{d} p$, and its direction is within the solid angle element $\mathrm{d} \Omega$, is given by

$$
\mathrm{d} W = f(p) p^2 \, \mathrm{d} p \, \mathrm{d} \Omega
$$

where $f(p)$ is a function of momentum $p$. Determine the relationship between the gas pressure $P$ and the average energy density $u$ of the gas particles.","By substituting equation (1) into equation (3) and using equation (4), we obtain

$$
P = \frac{l}{3} u \tag{5}
$$

If the gas consists of non-relativistic molecules or ions with non-zero rest mass, then $l = 2$, thus the pressure $P = \frac{2}{3} u$. For a photon gas or a gas of extremely relativistic particles with zero rest mass, $l = 1$, hence the pressure $P = \frac{1}{3} u$.",\boxed{\frac{l}{3} u},EX,,False,EN,Math Derivation
3187,Mechanics and Thermodynamics,Statistical Mechanics,Kinetic Theory of Gases,"Express the equilibrium heat flow equation in terms of specific heat capacity, phonon or particle velocity, mean free path, and temperature gradient (in a 3-component form).","The heat flow equation is \( j = -\kappa \Delta T \), where the thermal conductivity \(\kappa = \frac{1}{3} c_{\mathrm{v}} \bar{v} l\). Here, \(c_{\mathrm{v}}\) denotes the specific heat capacity, \(\bar{v}\) is the average velocity of particles, and \(l\) is the mean free path. This essentially assumes that electron conduction is much greater than lattice conduction (which is true at room temperature).",\boxed{j = -\frac{1}{3} c_{\mathrm{v}} \bar{v} l \Delta T},EQ,,False,EN,Knowledge Recall
3188,Mechanics and Thermodynamics,Statistical Mechanics,Kinetic Theory of Gases,"A common method to form molecular beams is to create a small hole in the wall, allowing molecules to effuse into the outside vacuum. The total intensity of the molecular beam is defined as the number of molecules escaping per unit time. Determine how the total intensity of the molecular beam changes when using a gas with a molecular mass four times the original molecular mass, while maintaining constant temperature and pressure.","The total intensity of the molecular beam is given by

$$
I=\frac{1}{4} n \bar{v} A
$$

where the molecular number density $n=p / k T$, $p$ is the pressure, $T$ is the temperature; the average molecular speed $\bar{v}=\sqrt{\frac{8 k T}{\pi m}}$, $m$ is the molecular mass; and $A$ is the area of the small hole. Therefore,

$$
I=\frac{1}{4} A p \sqrt{\frac{8}{\pi m k T}}
$$

With other factors remaining constant and $T, p$ unchanged, if $m \rightarrow 4 m$, then $I \rightarrow \frac{I}{2}$.",\boxed{\frac{I}{2}},NV,,False,EN,Laws Application
3189,Mechanics and Thermodynamics,Statistical Mechanics,Kinetic Theory of Gases,"A sealed bottle with a volume of $ \frac{1}{4} \mathrm{~L}$ contains oxygen at $10^{-4} \mathrm{~atm}$, and this bottle is left by an astronaut on the surface of the moon. When the temperature of the bottle is 400 K, a $2 \mu \mathrm{~m}$ hole appears in the thin wall of the bottle. How long will it take for the number of gas molecules in the bottle to decrease to $\frac{1}{10}$ of the original amount? (Assume the temperature remains constant; the Boltzmann constant $k=1.38 \times 10^{-16} \mathrm{erg} / \mathrm{K}$)","Let the number of particles in the bottle at time $\tau$ be $N$, then

$$
\tau = \frac{4 V}{A \bar{v}} \ln \frac{N_{0}}{N}
$$ 

Substituting $\bar{v} = \sqrt{\frac{8 k T}{\pi m}} \approx 514 \mathrm{~m} / \mathrm{s}, V = 0.25 \times 10^{-3} \mathrm{~m}^{3}, A = \pi \cdot (10^{-6})^{2} \mathrm{~m}^{2}, N_{0} / N = 10$ into the above formula, we get $\tau \approx 1.43 \times 10^{6} \mathrm{~s}$.",\boxed{1.43 \times 10^{6}},NV,\mathrm{s},False,EN,Practical Application
3190,Mechanics and Thermodynamics,Statistical Mechanics,Kinetic Theory of Gases,"The common method for forming a molecular beam is to open a small hole in the container wall, allowing molecules to effuse into the external vacuum. The total intensity of the molecular beam is defined as the number of molecules escaping per unit time. Determine the change in the total intensity of the molecular beam when the pressure increases by 4 times while the temperature remains constant.","The total intensity of the molecular beam is given by

$$
I=\frac{1}{4} n \bar{v} A
$$

where the molecular number density $n=p / k T$, with $p$ as the pressure and $T$ as the temperature; the average molecular speed $\bar{v}=\sqrt{\frac{8 k T}{\pi m}}$, where $m$ is the molecular mass; and $A$ is the area of the small hole. Thus,

$$
I=\frac{1}{4} A p \sqrt{\frac{8}{\pi m k T}}
$$

When other factors remain unchanged, $T$ remains constant while $p \rightarrow 4 p$, hence $I \rightarrow 4 I$.",\boxed{4I},EX,,False,EN,Laws Application
